,file_scraped,Corresponding_URL
1023,thehindu_jan_3_file_219.json,https://www.thehindu.com/news/national/other-states/probe-agencies-carrying-out-audit-of-my-fathers-grave-mehbooba-mufti/article33486632.ece
1024,thehindu_jan_3_file_220.json,https://www.thehindu.com/news/national/other-states/aap-to-contest-all-seats-in-upcoming-gujarat-local-bodies-bolls/article33486463.ece
1025,thehindu_jan_3_file_221.json,https://www.thehindu.com/news/national/other-states/20-year-old-woman-given-triple-talaq-in-ups-barabanki/article33486447.ece
1026,thehindu_jan_3_file_222.json,https://www.thehindu.com/news/national/other-states/sourav-ganguly-health-improves-tests-negative-for-covid-19/article33486269.ece
1027,thehindu_jan_3_file_223.json,https://www.thehindu.com/news/national/other-states/govt-should-commence-with-covid-19-vaccination-after-making-concrete-arrangements-akhilesh/article33486234.ece
1028,thehindu_jan_3_file_224.json,https://www.thehindu.com/news/national/other-states/jk-political-parties-have-become-everybodys-favourite-whipping-boy-says-mehbooba-mufti/article33486028.ece
1029,thehindu_jan_3_file_225.json,https://www.thehindu.com/news/national/other-states/asaduddin-owaisi-visits-furfura-sharif-in-bengal-says-he-will-join-hands-with-its-head/article33485936.ece
1030,thehindu_jan_3_file_226.json,https://www.thehindu.com/news/national/other-states/mp-cm-expands-cabinet-2-scindia-loyalists-return-as-ministers/article33485889.ece
1031,thehindu_jan_3_file_227.json,https://www.thehindu.com/news/national/other-states/131-films-to-be-screened-at-26th-kolkata-film-festival/article33485806.ece
1032,thehindu_jan_3_file_228.json,https://www.thehindu.com/news/national/other-states/adhikari-mocks-tmc-for-posters-with-mamata-photos-calling-her-pride-of-bengal/article33485566.ece
1033,thehindu_jan_3_file_229.json,https://www.thehindu.com/news/national/other-states/10-year-jail-term-for-two-youths-in-rape-cases/article33488970.ece
1034,thehindu_jan_3_file_230.json,https://www.thehindu.com/news/national/other-states/i-trust-scientists-but-not-bjp-says-akhilesh/article33484006.ece
1035,thehindu_jan_3_file_231.json,https://www.thehindu.com/news/national/other-states/ashok-gehlot-writes-to-pm-asking-for-increase-in-incentive-amount-given-to-asha-workers/article33483566.ece
1036,thehindu_jan_3_file_232.json,https://www.thehindu.com/news/national/other-states/anganwadi-workers-among-first-beneficiaries-in-delhis-dry-run/article33483901.ece
1037,thehindu_jan_3_file_233.json,https://www.thehindu.com/news/national/other-states/aap-leader-meets-families-of-deceased-farmers-in-punjab/article33483764.ece
1038,thehindu_jan_3_file_234.json,https://www.thehindu.com/news/national/other-states/odisha-to-reopen-schools-for-class-x-xii-from-jan-8/article33483762.ece
1039,thehindu_jan_3_file_235.json,https://www.thehindu.com/news/national/other-states/sacrifices-not-in-vain-bku/article33483760.ece
1040,thehindu_jan_3_file_236.json,https://www.thehindu.com/news/national/other-states/farmer-from-up-ends-life-at-ghazipur-border/article33483759.ece
1041,thehindu_jan_3_file_237.json,https://www.thehindu.com/news/national/other-states/vigilance-dept-detects-124-crin-illegal-assets/article33483748.ece
1042,thehindu_jan_3_file_238.json,https://www.thehindu.com/news/national/other-states/millennium-city-gets-smart-eyes-in-the-sky/article33483243.ece
1043,thehindu_jan_3_file_239.json,https://www.thehindu.com/sport/cricket/lets-stick-to-schedule-says-wade/article33488281.ece
1044,thehindu_jan_3_file_240.json,https://www.thehindu.com/sport/cricket/sa-vs-sl-2nd-test-nortje-elgar-give-south-africa-control-on-day-1/article33487736.ece
1045,thehindu_jan_3_file_241.json,https://www.thehindu.com/sport/cricket/india-tour-of-australia-australia-vs-india-third-test-in-sydney/article33486422.ece
1046,thehindu_jan_3_file_242.json,https://www.thehindu.com/sport/cricket/aus-vs-ind-third-test-rain-washes-out-indias-practice-session-at-mcg-on-sunday/article33485465.ece
1047,thehindu_jan_3_file_243.json,https://www.thehindu.com/sport/cricket/new-zealand-wins-toss-bowls-in-second-test-against-pakistan/article33484562.ece
1048,thehindu_jan_3_file_244.json,https://www.thehindu.com/sport/cricket/south-africa-without-rabada-for-second-sri-lanka-test/article33483684.ece
1049,thehindu_jan_3_file_245.json,https://www.thehindu.com/sport/cricket/babar-azam-named-most-valuable-cricketer-in-pcb-awards/article33483629.ece
1050,thehindu_jan_3_file_246.json,https://www.thehindu.com/news/cities/Coimbatore/what-was-stalins-achievement-as-municipal-administration-minister-and-deputy-cm-asks-velumani/article33488978.ece
1051,thehindu_jan_3_file_247.json,https://www.thehindu.com/news/cities/Coimbatore/man-held-for-sexual-assault/article33488971.ece
1052,thehindu_jan_3_file_248.json,https://www.thehindu.com/news/cities/Coimbatore/daily-caseload-sees-further-dip-in-coimbatore-district/article33488965.ece
1053,thehindu_jan_3_file_249.json,https://www.thehindu.com/news/cities/Coimbatore/volunteers-clear-15-tonnes-of-garbage-from-forest-stretch/article33488939.ece
1054,thehindu_jan_3_file_250.json,https://www.thehindu.com/news/cities/Coimbatore/man-arrested-for-death-of-woman-trader/article33488910.ece
1055,thehindu_jan_3_file_251.json,https://www.thehindu.com/news/cities/Coimbatore/youth-injured-in-accident-takes-exam-with-help-of-scribe/article33488833.ece
1056,thehindu_jan_3_file_252.json,https://www.thehindu.com/news/cities/Coimbatore/food-heritage-and-fitness-events-mark-day-two-of-coimbatore-vizha/article33488749.ece
1057,thehindu_jan_3_file_253.json,https://www.thehindu.com/news/cities/Coimbatore/corporation-warns-eateries-shops-against-dumping-waste-in-the-open/article33488721.ece
1058,thehindu_jan_3_file_254.json,https://www.thehindu.com/news/cities/Coimbatore/nilgiris-police-solve-all-murder-cases-in-2020/article33488682.ece
1059,thehindu_jan_3_file_255.json,https://www.thehindu.com/news/cities/Delhi/intense-wet-spell-to-continue-over-north-india-till-january-5/article33487514.ece
1060,thehindu_jan_3_file_256.json,https://www.thehindu.com/news/cities/Delhi/capital-sees-lowest-covid-19-cases-in-over-seven-months/article33483937.ece
1061,thehindu_jan_3_file_257.json,https://www.thehindu.com/news/cities/Delhi/major-fire-in-moti-nagar-building-no-casualties/article33483332.ece
1062,thehindu_jan_3_file_258.json,https://www.thehindu.com/news/cities/Delhi/light-rain-raises-minimum-temperature-by-6c/article33483323.ece
1063,thehindu_jan_3_file_259.json,https://www.thehindu.com/news/cities/Delhi/delhi-holds-dry-run-for-vaccine-drive-jain-says-shot-will-be-free/article33483312.ece
1064,thehindu_jan_3_file_260.json,https://www.thehindu.com/news/cities/Delhi/delhis-air-quality-severe-for-second-day/article33483292.ece
1065,thehindu_jan_3_file_261.json,https://www.thehindu.com/news/cities/Delhi/ngma-starts-weekend-art-music-sessions/article33483276.ece
1066,thehindu_jan_3_file_262.json,https://www.thehindu.com/news/cities/Delhi/rain-fails-to-dampen-spirits-of-farmers/article33483260.ece
1067,thehindu_jan_3_file_263.json,https://www.thehindu.com/news/cities/Delhi/dda-launches-new-housing-scheme-over-1k-flats-on-offer/article33483237.ece
1068,thehindu_jan_3_file_264.json,https://www.thehindu.com/news/cities/Delhi/aap-accuses-civic-bodies-of-corruption/article33483235.ece
1069,thehindu_jan_3_file_265.json,https://www.thehindu.com/society/faith/quoteworthy-words/article33488188.ece
1070,thehindu_jan_3_file_266.json,https://www.thehindu.com/news/cities/Hyderabad/deposit-post-matric-scholarship-amount-into-accounts-of-sc-students-bjp/article33488927.ece
1071,thehindu_jan_3_file_267.json,https://www.thehindu.com/news/cities/Hyderabad/stepwell-temples-damaged-mid-restoration/article33488354.ece
1072,thehindu_jan_3_file_268.json,https://www.thehindu.com/news/cities/Hyderabad/over-4900-buses-to-ply-for-sankranti/article33488316.ece
1073,thehindu_jan_3_file_269.json,https://www.thehindu.com/news/cities/Hyderabad/apprentice-jockey-falls-off-horse-dies/article33488315.ece
1074,thehindu_jan_3_file_270.json,https://www.thehindu.com/news/cities/Hyderabad/woman-batters-alcoholic-husband-to-death/article33488307.ece
1075,thehindu_jan_3_file_271.json,https://www.thehindu.com/news/cities/Hyderabad/asad-visits-furfura-sharif-says-mim-to-contest-in-bengal/article33488300.ece
1076,thehindu_jan_3_file_272.json,https://www.thehindu.com/news/cities/Hyderabad/training-programmes-for-the-poor/article33488264.ece
1077,thehindu_jan_3_file_273.json,https://www.thehindu.com/news/cities/Hyderabad/ngri-scientist-makes-it-to-igcp-board/article33488168.ece
1078,thehindu_jan_3_file_274.json,https://www.thehindu.com/news/cities/Hyderabad/shock-therapy-resumes-at-imh-after-8-months/article33488123.ece
1079,thehindu_jan_3_file_275.json,https://www.thehindu.com/news/cities/Hyderabad/shramik-specials-kisan-rail-mark-scrs-pandemic-journey/article33488077.ece
1080,thehindu_jan_3_file_276.json,https://www.thehindu.com/news/cities/Hyderabad/new-archbishop-installed/article33488054.ece
1081,thehindu_jan_3_file_277.json,https://www.thehindu.com/news/cities/Hyderabad/ktr-pats-bharat-biotech-for-dgci-nod-to-covaxin/article33488033.ece
1082,thehindu_jan_3_file_278.json,https://www.thehindu.com/news/cities/Kochi/kothamangalam-taluk-hospital-renovated/article33488895.ece
1083,thehindu_jan_3_file_279.json,https://www.thehindu.com/news/cities/Kochi/40th-year-of-manjil-virinja-pookkal-clebrated/article33488832.ece
1084,thehindu_jan_3_file_280.json,https://www.thehindu.com/news/cities/Kochi/tourists-opt-for-shorter-stay-to-avoid-quarantine/article33488724.ece
1085,thehindu_jan_3_file_281.json,https://www.thehindu.com/news/cities/Kochi/milma-ernakulam-region-sees-substantial-rise-in-procurement/article33484015.ece
1086,thehindu_jan_3_file_282.json,https://www.thehindu.com/news/cities/Kochi/mvd-mulls-utilising-private-yards-to-keep-seized-vehicles/article33483958.ece
1087,thehindu_jan_3_file_283.json,https://www.thehindu.com/news/cities/Kochi/uninsured-vehicles-a-major-concern-for-mvd/article33483933.ece
1088,thehindu_jan_3_file_284.json,https://www.thehindu.com/news/cities/Kochi/demand-to-augment-ro-ro-ferry-service/article33483922.ece
1089,thehindu_jan_3_file_285.json,https://www.thehindu.com/news/cities/Kochi/slmc-to-study-waste-disposal-at-medical-college/article33483904.ece
1090,thehindu_jan_3_file_286.json,https://www.thehindu.com/news/cities/Kochi/land-acquisition-for-metros-kakkanad-extension-to-meet-june-deadline/article33483824.ece
1091,thehindu_jan_3_file_287.json,https://www.thehindu.com/news/cities/Kochi/kel-to-roll-out-motor-units-for-electric-vehicles/article33483806.ece
1092,thehindu_jan_3_file_288.json,https://www.thehindu.com/news/cities/Kochi/743-fresh-covid-cases-in-ernakulam/article33483798.ece
1093,thehindu_jan_3_file_289.json,https://www.thehindu.com/sci-tech/health/private-hospitals-keen-on-vaccine-role/article33487923.ece
1094,thehindu_jan_3_file_290.json,https://www.thehindu.com/sci-tech/health/coronavirus-experts-advise-against-covid-19-vaccine-covaxin-say-there-is-no-proof-of-efficacy/article33487722.ece
1095,thehindu_jan_3_file_291.json,https://www.thehindu.com/sci-tech/health/how-virtual-augmented-reality-chatbots-help-fitness-routines-for-2021-new-decade/article33486953.ece
1096,thehindu_jan_3_file_292.json,https://www.thehindu.com/sci-tech/health/zydus-cadila-gets-dcgi-nod-to-initiate-phase-3-clinical-trials-for-covid-19-vaccine/article33486423.ece
1097,thehindu_jan_3_file_293.json,https://www.thehindu.com/sci-tech/health/fssai-slashes-limit-for-trans-fat-levels-in-foods/article33486031.ece
1098,thehindu_jan_3_file_294.json,https://www.thehindu.com/sci-tech/health/the-hindu-explains-why-was-a-covid-19-vaccine-dry-run-necessary-and-how-was-it-organised/article33482825.ece
1099,thehindu_jan_3_file_295.json,https://www.thehindu.com/news/cities/kozhikode/plastic-waste-chocking-rivers/article33488750.ece
1100,thehindu_jan_3_file_296.json,https://www.thehindu.com/news/cities/kozhikode/596-new-covid-19-cases-in-kozhikode/article33483963.ece
1101,thehindu_jan_3_file_297.json,https://www.thehindu.com/news/cities/kozhikode/driver-killed-as-pick-up-van-overturns/article33483911.ece
1102,thehindu_jan_3_file_298.json,https://www.thehindu.com/news/cities/kozhikode/work-on-beypore-marina-to-begin-on-january-5/article33483883.ece
1103,thehindu_jan_3_file_299.json,https://www.thehindu.com/news/cities/kozhikode/iuml-workers-suspended-for-anti-party-activities/article33483856.ece
1104,thehindu_jan_3_file_300.json,https://www.thehindu.com/news/cities/kozhikode/empty-deo-cans-may-have-triggered-scrap-unit-fire/article33483845.ece
1105,thehindu_jan_3_file_301.json,https://www.thehindu.com/news/cities/kozhikode/tender-proceedings-for-kozhikode-corporations-sewage-treatment-plants-completed/article33483822.ece
1106,thehindu_jan_3_file_302.json,https://www.thehindu.com/news/cities/Madurai/53-of-registered-candidates-appear-for-tnpsc-exam/article33487653.ece
1107,thehindu_jan_3_file_303.json,https://www.thehindu.com/news/cities/Madurai/learn-from-women-to-stay-away-from-alcohol/article33487619.ece
1108,thehindu_jan_3_file_304.json,https://www.thehindu.com/news/cities/Madurai/stress-on-registering-childrens-homes/article33487525.ece
1109,thehindu_jan_3_file_305.json,https://www.thehindu.com/news/cities/Madurai/madurai-needs-metro-rail-services-says-trade-body/article33487507.ece
1110,thehindu_jan_3_file_306.json,https://www.thehindu.com/news/cities/Madurai/stalin-should-avert-split-in-dmk-says-edappadi-k-palaniswami/article33487341.ece
1111,thehindu_jan_3_file_307.json,https://www.thehindu.com/news/cities/Madurai/trees/article33487267.ece
1112,thehindu_jan_3_file_308.json,https://www.thehindu.com/news/cities/Madurai/exam/article33487146.ece
1113,thehindu_jan_3_file_309.json,https://www.thehindu.com/news/cities/Madurai/more-than-45-candidates-absent-for-tnpsc-group-i-exam/article33487138.ece
1114,thehindu_jan_3_file_310.json,https://www.thehindu.com/news/cities/Madurai/madurai-mp-seeks-exam-centre-for-recruitment-of-trainees-to-nrb-kalpakkam/article33486007.ece
1115,thehindu_jan_3_file_311.json,https://www.thehindu.com/news/cities/Mangalore/mcc-council-approves-proposal-to-build-multi-purpose-complex-at-jeppu/article33483669.ece
1116,thehindu_jan_3_file_312.json,https://www.thehindu.com/news/cities/Mangalore/two-killed-in-road-accidents-in-udupi/article33483664.ece
1117,thehindu_jan_3_file_313.json,https://www.thehindu.com/news/cities/Mangalore/officials-told-to-take-precautions-to-prevent-a-second-wave-of-covid-19/article33483632.ece
1118,thehindu_jan_3_file_314.json,https://www.thehindu.com/news/cities/Mangalore/sanitary-workers-in-mangaluru-go-on-strike-again/article33483618.ece
1119,thehindu_jan_3_file_315.json,https://www.thehindu.com/news/cities/Mangalore/police-book-case-over-facebook-post-against-woman/article33483427.ece
1120,thehindu_jan_3_file_316.json,https://www.thehindu.com/news/cities/Mangalore/another-rice-resale-racket-unearthed-in-udupi-district/article33483396.ece
1121,thehindu_jan_3_file_317.json,https://www.thehindu.com/business/Economy/home-in-on-the-right-rate-option/article33488582.ece
1122,thehindu_jan_3_file_318.json,https://www.thehindu.com/business/Economy/government-ropes-in-i-t-department-to-crack-down-on-gst-fraud/article33488214.ece
1123,thehindu_jan_3_file_319.json,https://www.thehindu.com/business/Economy/economy-is-on-fast-recovery-track-says-ajay-bhushan-pandey/article33488011.ece
1124,thehindu_jan_3_file_320.json,https://www.thehindu.com/business/Economy/gst-officers-arrest-one-person-for-duty-evasion-of-around-83172-crore/article33486392.ece
1125,thehindu_jan_3_file_321.json,https://www.thehindu.com/business/Industry/reliance-bp-commit-to-pay-for-any-shortfall-in-kg-d6-production-to-buyers/article33485892.ece
1126,thehindu_jan_3_file_322.json,https://www.thehindu.com/business/Industry/tvs-motor-sales-rise-175-in-december/article33482265.ece
1127,thehindu_jan_3_file_323.json,https://www.thehindu.com/business/Industry/the-hindu-explains-why-is-the-rbi-worried-when-volume-of-bad-loans-declined-in-the-september-quarter/article33482737.ece
1128,thehindu_jan_4_file_1.json,https://www.thehindu.com/sport/other-sports/radjabov-triumphs/article33495911.ece
1129,thehindu_jan_4_file_2.json,https://www.thehindu.com/sport/other-sports/wizards-edge-nets-by-a-point-in-dramatic-finish/article33495855.ece
1130,thehindu_jan_4_file_3.json,https://www.thehindu.com/sport/other-sports/olympics-federer-serena-interesting-sports-storylines-to-watch-out-for-this-year/article33495376.ece
1131,thehindu_jan_4_file_4.json,https://www.thehindu.com/sport/other-sports/levon-aronian-escapes-defeat/article33488325.ece
1132,thehindu_jan_4_file_5.json,https://www.thehindu.com/sport/races/apalis-autumn-shower-wakeful-star-chieftain-fun-storm-beauteous-maximus-and-eagle-prince-please/article33495623.ece
1133,thehindu_jan_4_file_6.json,https://www.thehindu.com/sport/tennis/tennis-camp-for-juniors-from-today/article33488756.ece
1134,thehindu_jan_4_file_7.json,https://www.thehindu.com/sci-tech/technology/jack-ma-missing-amid-chinas-clampdown-on-his-businesses/article33495776.ece
1135,thehindu_jan_4_file_8.json,https://www.thehindu.com/sci-tech/technology/new-games-and-gaming-gadgets-for-2021-playstation-5-far-cry-6-hogwarts-legacy/article33493534.ece
1136,thehindu_jan_4_file_9.json,https://www.thehindu.com/sci-tech/technology/samsung-to-launch-its-budget-phone-in-india/article33493229.ece
1137,thehindu_jan_4_file_10.json,https://www.thehindu.com/sci-tech/technology/whatsapp-sees-record-number-of-calls-on-nye/article33491680.ece
1138,thehindu_jan_4_file_11.json,https://www.thehindu.com/sci-tech/technology/new-2d-tags-ai-authentication-may-spot-counterfeit-products-more-accurately/article33491344.ece
1139,thehindu_jan_4_file_12.json,https://www.thehindu.com/sci-tech/technology/gadgets/xbox-series-s-review-2020-starter-pack-for-idle-gamer/article33493201.ece
1140,thehindu_jan_4_file_13.json,https://www.thehindu.com/news/top-news-of-the-day-january-4-2021/article33494166.ece
1141,thehindu_jan_4_file_14.json,https://www.thehindu.com/news/morning-digest-january-4-2021/article33490366.ece
1142,thehindu_jan_4_file_15.json,https://www.thehindu.com/news/international/taliban-to-blame-for-spate-of-assassinations-says-us-military/article33495719.ece
1143,thehindu_jan_4_file_16.json,https://www.thehindu.com/news/international/thousands-vaccinated-in-beijing-against-covid-19/article33495665.ece
1144,thehindu_jan_4_file_17.json,https://www.thehindu.com/news/international/the-hindu-explains-all-eyes-on-georgia/article33494190.ece
1145,thehindu_jan_4_file_18.json,https://www.thehindu.com/news/international/vaccinations-are-increasing-in-a-glimmer-of-hope-says-fauci/article33493391.ece
1146,thehindu_jan_4_file_19.json,https://www.thehindu.com/news/international/iran-says-it-begins-20-uranium-enrichment-amid-us-tensions/article33493313.ece
1147,thehindu_jan_4_file_20.json,https://www.thehindu.com/news/international/uk-judge-refuses-extradition-of-wikileaks-founder-julian-assange/article33493197.ece
1148,thehindu_jan_4_file_21.json,https://www.thehindu.com/news/international/bill-introduced-in-us-house-to-terminate-designation-of-pakistan-as-major-non-nato-ally/article33493097.ece
1149,thehindu_jan_4_file_22.json,https://www.thehindu.com/news/international/uk-ramps-up-inoculations-with-oxford-astrazeneca-vaccine/article33492315.ece
1150,thehindu_jan_4_file_23.json,https://www.thehindu.com/news/international/donald-trump-nominates-indian-american-advocate-for-associate-judge/article33491799.ece
1151,thehindu_jan_4_file_24.json,https://www.thehindu.com/news/international/us-congress-passes-malala-yousafzai-scholarship-act-for-pakistani-women/article33491130.ece
1152,thehindu_jan_4_file_25.json,https://www.thehindu.com/news/international/extraordinary-warning-to-trump-by-10-former-pentagon-chiefs/article33491050.ece
1153,thehindu_jan_4_file_26.json,https://www.thehindu.com/news/international/coronavirus-south-korea-expands-ban-on-social-gatherings-nationwide/article33490700.ece
1154,thehindu_jan_4_file_27.json,https://www.thehindu.com/news/international/pope-accepts-resignation-of-minsk-archbishop/article33488873.ece
1155,thehindu_jan_4_file_28.json,https://www.thehindu.com/news/international/pelosi-narrowly-reelected-speaker-faces-difficult-2021/article33490546.ece
1156,thehindu_jan_4_file_29.json,https://www.thehindu.com/news/international/attacks-on-2-villages-in-niger-kill-at-least-100-people/article33490510.ece
1157,thehindu_jan_4_file_30.json,https://www.thehindu.com/news/international/sheriffs-deputy-1-dead-1-hurt-in-shooting-at-texas-church/article33489371.ece
1158,thehindu_jan_4_file_31.json,https://www.thehindu.com/news/international/israel-dismisses-iran-charge-it-seeks-to-trick-us-into-war/article33487913.ece
1159,thehindu_jan_4_file_32.json,https://www.thehindu.com/news/international/brian-urquhart-early-leader-of-united-nations-dies-at-101/article33489729.ece
1160,thehindu_jan_4_file_33.json,https://www.thehindu.com/news/international/s-korea-third-wave-being-contained/article33487833.ece
1161,thehindu_jan_4_file_34.json,https://www.thehindu.com/news/international/fire-strikes-fuel-warehouse-on-syria-lebanon-border/article33489727.ece
1162,thehindu_jan_4_file_35.json,https://www.thehindu.com/news/international/us-congress-convenes-at-start-of-high-stakes-political-week/article33489336.ece
1163,thehindu_jan_4_file_36.json,https://www.thehindu.com/news/international/in-recorded-call-trump-pressures-georgia-election-official-to-change-results-washington-post/article33489596.ece
1164,thehindu_jan_4_file_37.json,https://www.thehindu.com/news/international/israeli-prosecutors-spell-out-allegations-against-netanyahu/article33489487.ece
1165,thehindu_jan_4_file_38.json,https://www.thehindu.com/entertainment/yashmi-gowda-talks-about-her-role-in-the-vfx-driven-television-zee-telugu-serial-naga-bhairavi/article33492388.ece
1166,thehindu_jan_4_file_39.json,https://www.thehindu.com/society/hyderabads-government-school-teachers-keep-up-with-the-times/article33492527.ece
1167,thehindu_jan_4_file_40.json,https://www.thehindu.com/news/national/india-comes-to-unsc-with-strong-commitment-to-reformed-multilateralism-says-tirumurti/article33496133.ece
1168,thehindu_jan_4_file_41.json,https://www.thehindu.com/news/national/nepals-foreign-minister-visit-to-delhi-being-finalised/article33496108.ece
1169,thehindu_jan_4_file_42.json,https://www.thehindu.com/news/national/coronavirus-vaccines-adverse-events-must-be-reported-fortnightly/article33496085.ece
1170,thehindu_jan_4_file_43.json,https://www.thehindu.com/news/national/farmers-gear-up-for-republic-day-tractor-parade/article33496009.ece
1171,thehindu_jan_4_file_44.json,https://www.thehindu.com/news/national/covid-19-restrictions-to-continue-for-budget-session-of-parliament/article33495885.ece
1172,thehindu_jan_4_file_45.json,https://www.thehindu.com/news/national/supreme-court-schedules-goa-mlas-defection-case-for-february-second-week/article33495817.ece
1173,thehindu_jan_4_file_46.json,https://www.thehindu.com/news/national/central-vista-supreme-court-will-pronounce-judgment-on-january-5/article33495662.ece
1174,thehindu_jan_4_file_47.json,https://www.thehindu.com/news/national/vaccine-approval-is-a-leap-of-science-not-faith-says-venkaiah-naidu/article33494697.ece
1175,thehindu_jan_4_file_48.json,https://www.thehindu.com/news/national/immunisation-in-a-pandemic-is-a-public-good-says-public-health-specialist-srinath-reddy/article33494523.ece
1176,thehindu_jan_4_file_49.json,https://www.thehindu.com/news/national/bangladesh-military-unit-to-take-part-in-republic-day-parade/article33494479.ece
1177,thehindu_jan_4_file_50.json,https://www.thehindu.com/news/national/malegaon-accused-pragya-singh-appears-before-court/article33494375.ece
1178,thehindu_jan_4_file_51.json,https://www.thehindu.com/news/national/probe-illegitimate-police-action-against-farmers-students-ask-supreme-court/article33493959.ece
1179,thehindu_jan_4_file_52.json,https://www.thehindu.com/news/national/new-covid-19-strain-total-38-people-in-india-test-positive/article33493737.ece
1180,thehindu_jan_4_file_53.json,https://www.thehindu.com/news/national/metoo-ramani-called-me-sexual-predator-without-any-basis-mj-akbar-tells-court/article33493434.ece
1181,thehindu_jan_4_file_54.json,https://www.thehindu.com/news/national/external-affairs-minister-jaishankar-to-begin-3-day-visit-to-sri-lanka-on-january-5/article33493225.ece
1182,thehindu_jan_4_file_55.json,https://www.thehindu.com/news/national/government-farmers-talks-inconclusive-next-meeting-on-january-8/article33492736.ece
1183,thehindu_jan_4_file_56.json,https://www.thehindu.com/news/national/income-tax-sleuths-record-robert-vadras-statement-in-benami-properties-case/article33492370.ece
1184,thehindu_jan_4_file_57.json,https://www.thehindu.com/news/national/enough-stockpile-of-covid-19-vaccine-for-inoculation-of-priority-groups-in-first-phase-vk-paul/article33492272.ece
1185,thehindu_jan_4_file_58.json,https://www.thehindu.com/news/national/sc-asks-govt-to-repeal-law-which-confiscates-cattle-before-owner-is-found-guilty-of-cruelty/article33492212.ece
1186,thehindu_jan_4_file_59.json,https://www.thehindu.com/news/national/coronavirus-consistent-fall-in-indias-active-caseload-due-to-decline-in-daily-infections-health-ministry/article33492161.ece
1187,thehindu_jan_4_file_60.json,https://www.thehindu.com/news/national/bjp-leader-krishnendu-mukherjee-alleges-tmc-goons-attacked-his-vehicle-in-bengals-asansol/article33491973.ece
1188,thehindu_jan_4_file_61.json,https://www.thehindu.com/news/national/worlds-biggest-covid-19-vaccination-programme-set-to-begin-in-india-pm/article33491783.ece
1189,thehindu_jan_4_file_62.json,https://www.thehindu.com/news/national/sourav-ganguly-stable-medical-board-to-decide-next-course-of-treatment/article33491428.ece
1190,thehindu_jan_4_file_63.json,https://www.thehindu.com/news/national/coronavirus-india-records-16504-new-covid-19-cases-214-fresh-fatalities/article33491394.ece
1191,thehindu_jan_4_file_64.json,https://www.thehindu.com/news/national/sii-to-sell-first-100-million-doses-of-covid-19-vaccine-at-200-per-dose/article33491252.ece
1192,thehindu_jan_4_file_65.json,https://www.thehindu.com/news/national/reliance-moves-court-to-help-stop-attacks-against-its-telecom-infrastructure/article33491201.ece
1193,thehindu_jan_4_file_66.json,https://www.thehindu.com/news/national/830-cr-gst-fraud-by-illegal-gutkha-unit/article33489713.ece
1194,thehindu_jan_4_file_67.json,https://www.thehindu.com/news/national/when-honour-followed-an-enemys-tribute-to-a-soldier/article33489637.ece
1195,thehindu_jan_4_file_68.json,https://www.thehindu.com/news/national/andhra-pradesh/tirumala-hundi-nets-a-record-income-of-29-crore/article33496536.ece
1196,thehindu_jan_4_file_69.json,https://www.thehindu.com/news/national/andhra-pradesh/cm-ordered-cid-probe-velampalli/article33496521.ece
1197,thehindu_jan_4_file_70.json,https://www.thehindu.com/news/national/andhra-pradesh/back-to-the-beginning/article33496383.ece
1198,thehindu_jan_4_file_71.json,https://www.thehindu.com/news/national/andhra-pradesh/understanding-the-mutant/article33496371.ece
1199,thehindu_jan_4_file_72.json,https://www.thehindu.com/news/national/andhra-pradesh/not-time-to-lower-guard-say-experts/article33496344.ece
1200,thehindu_jan_4_file_73.json,https://www.thehindu.com/news/national/andhra-pradesh/looking-beyond-new-strain/article33496317.ece
1201,thehindu_jan_4_file_74.json,https://www.thehindu.com/news/national/andhra-pradesh/bjp-jana-sena-to-go-ahead-withramateertha-dharma-yatra/article33495871.ece
1202,thehindu_jan_4_file_75.json,https://www.thehindu.com/news/national/andhra-pradesh/jc-brothers-stir-triggers-tension-in-tadipatri/article33495265.ece
1203,thehindu_jan_4_file_76.json,https://www.thehindu.com/news/national/andhra-pradesh/minister-launches-counselling-for-admission-process-in-rgukt-iiits/article33493161.ece
1204,thehindu_jan_4_file_77.json,https://www.thehindu.com/news/national/andhra-pradesh/curtail-guerilla-warfare-by-opposition-cm-jagan-mohan-reddy-tells-police/article33493072.ece
1205,thehindu_jan_4_file_78.json,https://www.thehindu.com/news/national/andhra-pradesh/senior-maoist-leader-surrender/article33492955.ece
1206,thehindu_jan_4_file_79.json,https://www.thehindu.com/news/national/andhra-pradesh/forty-lakh-metric-tonnes-of-sand-to-be-arranged-for-construction-of-houses/article33492886.ece
1207,thehindu_jan_4_file_80.json,https://www.thehindu.com/news/national/andhra-pradesh/jc-prabhakar-begins-indefinite-fast-in-his-house/article33492261.ece
1208,thehindu_jan_4_file_81.json,https://www.thehindu.com/news/national/andhra-pradesh/fight-against-privatisation-oflic-will-continue-say-employees/article33547044.ece
1209,thehindu_jan_4_file_82.json,https://www.thehindu.com/news/national/andhra-pradesh/officials-worry-as-wild-elephants-stray-into-chittoor-outskirts/article33488240.ece
1210,thehindu_jan_4_file_83.json,https://www.thehindu.com/news/national/andhra-pradesh/states-economy-is-directionless-says-yanamala/article33489271.ece
1211,thehindu_jan_4_file_84.json,https://www.thehindu.com/news/national/andhra-pradesh/police-arrest-agitating-bjp-leaders-at-ramateertham/article33489086.ece
